国家,
2022/4/10,#N/A
2022/4/11,77.79
2022/4/12,78.84
2022/4/13,77.26
2022/4/14,79.78
2022/4/15,#N/A
2022/4/16,#N/A
2022/4/17,#N/A
2022/4/18,79.78
2022/4/19,79.98
2022/4/20,87.6
2022/4/21,86.19
2022/4/22,88.68
2022/4/23,#N/A
2022/4/24,#N/A
2022/4/25,83.13
2022/4/26,82.4
2022/4/27,80.71
2022/4/28,82.37
2022/4/29,84.12
2022/4/30,#N/A
2022/5/1,#N/A
2022/5/2,82.71
2022/5/3,87.84
2022/5/4,87.96
2022/5/5,88.58
2022/5/6,91.19
2022/5/7,#N/A
2022/5/8,#N/A
2022/5/9,86.66
2022/5/10,86.96
2022/5/11,88.47
2022/5/12,87.89
2022/5/13,88.11
2022/5/14,#N/A
2022/5/15,#N/A
2022/5/16,89.19
2022/5/17,91.34
2022/5/18,84.28
2022/5/19,82.85
2022/5/20,80.06
2022/5/21,#N/A
2022/5/22,#N/A
2022/5/23,77.83
2022/5/24,81.06
2022/5/25,81.12
2022/5/26,84.48
2022/5/27,83.92
2022/5/28,#N/A
2022/5/29,#N/A
2022/5/30,83.69
2022/5/31,83.74
2022/6/1,85.8
2022/6/2,86.06
2022/6/3,86.59
2022/6/4,#N/A
2022/6/5,#N/A
2022/6/6,81.17
2022/6/7,81.07
2022/6/8,79.61
2022/6/9,80.84
2022/6/10,81.69
2022/6/11,#N/A
2022/6/12,#N/A
2022/6/13,81.35
2022/6/14,83.93
2022/6/15,86.01
2022/6/16,82.79
2022/6/17,82.18
2022/6/18,#N/A
2022/6/19,#N/A
2022/6/20,83.78
2022/6/21,84.51
2022/6/22,81.66
2022/6/23,83.9
2022/6/24,83.2
2022/6/25,#N/A
2022/6/26,#N/A
2022/6/27,84.82
2022/6/28,87.12
2022/6/29,88.07
2022/6/30,89.88
2022/7/1,85.3
2022/7/2,#N/A
2022/7/3,#N/A
2022/7/4,84.29
2022/7/5,82.99
2022/7/6,82.94
2022/7/7,84.64
2022/7/8,82.51
2022/7/9,#N/A
2022/7/10,#N/A
2022/7/11,84.07
2022/7/12,85.37
2022/7/13,83.59
2022/7/14,83.7
2022/7/15,85.09
2022/7/16,#N/A
2022/7/17,#N/A
2022/7/18,84.66
2022/7/19,83.37
2022/7/20,78.58
2022/7/21,77.85
2022/7/22,76.03
2022/7/23,#N/A
2022/7/24,#N/A
2022/7/25,76.08
2022/7/26,76.39
2022/7/27,75.85
2022/7/28,78.68
2022/7/29,78.27
2022/7/30,#N/A
2022/7/31,#N/A
2022/8/1,80.28
2022/8/2,81.66
2022/8/3,83.71
2022/8/4,83.9
2022/8/5,84.48
2022/8/6,#N/A
2022/8/7,#N/A
2022/8/8,83.53
2022/8/9,85.65
2022/8/10,85.63
2022/8/11,87.27
2022/8/12,88.58
2022/8/13,#N/A
2022/8/14,#N/A
2022/8/15,90.48
2022/8/16,91.77
2022/8/17,95.4
2022/8/18,95.72
2022/8/19,97.67
2022/8/20,#N/A
2022/8/21,#N/A
2022/8/22,91.83
2022/8/23,88.94
2022/8/24,88.86
2022/8/25,88.95
2022/8/26,89.94
2022/8/27,#N/A
2022/8/28,#N/A
2022/8/29,86.24
2022/8/30,80.34
2022/8/31,79.61
2022/9/1,80.33
2022/9/2,77.45
2022/9/3,#N/A
2022/9/4,#N/A
2022/9/5,74.05
2022/9/6,69.57
2022/9/7,68.71
2022/9/8,66.93
2022/9/9,65.72
2022/9/10,#N/A
2022/9/11,#N/A
2022/9/12,71.44
2022/9/13,69.36
2022/9/14,72.14
2022/9/15,71.45
2022/9/16,72.87
2022/9/17,#N/A
2022/9/18,#N/A
2022/9/19,70.71
2022/9/20,70.74
2022/9/21,69.4
2022/9/22,70.05
2022/9/23,65.41
2022/9/24,#N/A
2022/9/25,#N/A
2022/9/26,69.97
2022/9/27,67.78
2022/9/28,64.97
2022/9/29,65.52
2022/9/30,66.52
2022/10/1,#N/A
2022/10/2,#N/A
2022/10/3,65.69
2022/10/4,66.66
2022/10/5,66.84
2022/10/6,68.73
2022/10/7,69.62
2022/10/8,#N/A
2022/10/9,#N/A
2022/10/10,66.56
2022/10/11,66.12
2022/10/12,66.5
2022/10/13,68.62
2022/10/14,67.8
2022/10/15,#N/A
2022/10/16,#N/A
2022/10/17,67.29
2022/10/18,67.55
2022/10/19,67.08
2022/10/20,66.66
2022/10/21,68.52
2022/10/22,#N/A
2022/10/23,#N/A
2022/10/24,72.11
2022/10/25,76.88
2022/10/26,75.55
2022/10/27,79.95
2022/10/28,80.93
2022/10/29,#N/A
2022/10/30,#N/A
2022/10/31,79.68
2022/11/1,76.57
2022/11/2,76.54
2022/11/3,76.13
2022/11/4,76.21
2022/11/5,#N/A
2022/11/6,#N/A
2022/11/7,77.35
2022/11/8,75.94
2022/11/9,72.63
2022/11/10,72.92
2022/11/11,75.7
2022/11/12,#N/A
2022/11/13,#N/A
2022/11/14,75.1
2022/11/15,76.53
2022/11/16,73.3
2022/11/17,72.29
2022/11/18,72.36
2022/11/19,#N/A
2022/11/20,#N/A
2022/11/21,74.49
2022/11/22,73.75
2022/11/23,75.72
2022/11/24,78.12
2022/11/25,78.71
2022/11/26,#N/A
2022/11/27,#N/A
2022/11/28,78.68
2022/11/29,81.25
2022/11/30,84.69
2022/12/1,85.22
2022/12/2,87.67
2022/12/3,#N/A
2022/12/4,#N/A
2022/12/5,87.31
2022/12/6,87.69
2022/12/7,88.07
2022/12/8,88.67
2022/12/9,87.84
2022/12/10,#N/A
2022/12/11,#N/A
2022/12/12,90.17
2022/12/13,88.64
2022/12/14,86.61
2022/12/15,85.5
2022/12/16,83.82
2022/12/17,#N/A
2022/12/18,#N/A
2022/12/19,84.11
2022/12/20,87.18
2022/12/21,84.88
2022/12/22,86.24
2022/12/23,86.33
2022/12/24,#N/A
2022/12/25,#N/A
2022/12/26,#N/A
2022/12/27,85.37
2022/12/28,83.14
2022/12/29,81.59
2022/12/30,81.07
2022/12/31,#N/A
2023/1/1,#N/A
2023/1/2,83.4
2023/1/3,80.72
2023/1/4,75.09
2023/1/5,76.21
2023/1/6,74.75
2023/1/7,#N/A
2023/1/8,#N/A
2023/1/9,78.75
2023/1/10,77.75
2023/1/11,76.17
2023/1/12,77.41
2023/1/13,77.05
2023/1/14,#N/A
2023/1/15,#N/A
2023/1/16,74.79
2023/1/17,76.79
2023/1/18,80.48
2023/1/19,81.1
2023/1/20,82.28
2023/1/21,#N/A
2023/1/22,#N/A
2023/1/23,82.36
2023/1/24,78.87
2023/1/25,81.43
2023/1/26,86.43
2023/1/27,86.14
2023/1/28,#N/A
2023/1/29,#N/A
2023/1/30,86.53
2023/1/31,90.05
2023/2/1,92.38
2023/2/2,89.98
2023/2/3,90.24
2023/2/4,#N/A
2023/2/5,#N/A
2023/2/6,87.87
2023/2/7,87.32
2023/2/8,87.31
2023/2/9,88.01
2023/2/10,90.02
2023/2/11,#N/A
2023/2/12,#N/A
2023/2/13,89.22
2023/2/14,89.07
2023/2/15,91.29
2023/2/16,94.4
2023/2/17,93.13
2023/2/18,#N/A
2023/2/19,#N/A
2023/2/20,95.16
2023/2/21,97.08
2023/2/22,93.58
2023/2/23,94.34
2023/2/24,94.1
2023/2/25,#N/A
2023/2/26,#N/A
2023/2/27,96.85
2023/2/28,96.58
2023/3/1,93.72
2023/3/2,90.23
2023/3/3,89.07
2023/3/4,#N/A
2023/3/5,#N/A
2023/3/6,89.9
2023/3/7,92.59
2023/3/8,94.7
2023/3/9,95.31
2023/3/10,96.72
2023/3/11,#N/A
2023/3/12,#N/A
2023/3/13,94.26
2023/3/14,89.8
2023/3/15,86.6
2023/3/16,84.43
2023/3/17,84.58
2023/3/18,#N/A
2023/3/19,#N/A
2023/3/20,85.11
2023/3/21,86.88
2023/3/22,86.77
2023/3/23,89.69
2023/3/24,85.1
2023/3/25,#N/A
2023/3/26,#N/A
2023/3/27,84.77
2023/3/28,86.88
2023/3/29,87.81
2023/3/30,88.5
2023/3/31,89.48
2023/4/1,#N/A
2023/4/2,#N/A
2023/4/3,93.24
2023/4/4,92.46
2023/4/5,94.13
2023/4/6,94.15
2023/4/7,#N/A
2023/4/8,#N/A
2023/4/9,#N/A
2023/4/10,94.15
2023/4/11,94.86
2023/4/12,93.39
2023/4/13,91.95
2023/4/14,91.38
2023/4/15,#N/A
2023/4/16,#N/A
2023/4/17,90.62
2023/4/18,92.86
2023/4/19,92
2023/4/20,89.54
2023/4/21,87.29
2023/4/22,#N/A
2023/4/23,#N/A
2023/4/24,85.94
2023/4/25,84.84
2023/4/26,83.54
2023/4/27,84.03
2023/4/28,85.37
2023/4/29,#N/A
2023/4/30,#N/A
2023/5/1,83.96
2023/5/2,86.31
2023/5/3,83.01
2023/5/4,82.72
2023/5/5,82.98
2023/5/6,#N/A
2023/5/7,#N/A
2023/5/8,83.41
2023/5/9,84.75
2023/5/10,87.39
2023/5/11,86.3
2023/5/12,86.36
2023/5/13,#N/A
2023/5/14,#N/A
2023/5/15,84.91
2023/5/16,86.52
2023/5/17,86.12
2023/5/18,87.76
2023/5/19,87.79
2023/5/20,#N/A
2023/5/21,#N/A
2023/5/22,85.65
2023/5/23,83.68
2023/5/24,83.35
2023/5/25,81.23
2023/5/26,80.56
2023/5/27,#N/A
2023/5/28,#N/A
2023/5/29,81.13
2023/5/30,78.82
2023/5/31,79.38
2023/6/1,77.11
2023/6/2,77.38
2023/6/3,#N/A
2023/6/4,#N/A
2023/6/5,80.88
2023/6/6,80.05
2023/6/7,81.92
2023/6/8,82.32
2023/6/9,85.06
2023/6/10,#N/A
2023/6/11,#N/A
2023/6/12,86.09
2023/6/13,88.12
2023/6/14,91.52
2023/6/15,91.41
2023/6/16,90.51
2023/6/17,#N/A
2023/6/18,#N/A
2023/6/19,90.25
2023/6/20,92.9
2023/6/21,88.59
2023/6/22,88.2
2023/6/23,85.93
2023/6/24,#N/A
2023/6/25,#N/A
2023/6/26,84.3
2023/6/27,87.25
2023/6/28,86.12
2023/6/29,86.29
2023/6/30,87.48
2023/7/1,#N/A
2023/7/2,#N/A
2023/7/3,85.72
2023/7/4,85.65
2023/7/5,84.26
2023/7/6,84.45
2023/7/7,84.65
2023/7/8,#N/A
2023/7/9,#N/A
2023/7/10,84.8
2023/7/11,85.25
2023/7/12,84.32
2023/7/13,84.35
2023/7/14,84.54
2023/7/15,#N/A
2023/7/16,#N/A
2023/7/17,84.99
2023/7/18,85.85
2023/7/19,87.67
2023/7/20,88.99
2023/7/21,89.86
2023/7/22,#N/A
2023/7/23,#N/A
2023/7/24,89.54
2023/7/25,90.32
2023/7/26,89.26
2023/7/27,89.5
2023/7/28,87.15
2023/7/29,#N/A
2023/7/30,#N/A
2023/7/31,85.16
2023/8/1,83.85
2023/8/2,82.25
2023/8/3,83.59
2023/8/4,82.45
2023/8/5,#N/A
2023/8/6,#N/A
2023/8/7,81.48
2023/8/8,83.16
2023/8/9,82.74
2023/8/10,83.66
2023/8/11,85.5
2023/8/12,#N/A
2023/8/13,#N/A
2023/8/14,86.47
2023/8/15,85.84
2023/8/16,87.17
2023/8/17,87.53
2023/8/18,86.73
2023/8/19,#N/A
2023/8/20,#N/A
2023/8/21,86.59
2023/8/22,88.92
2023/8/23,87.31
2023/8/24,84.94
2023/8/25,84.5
2023/8/26,#N/A
2023/8/27,#N/A
2023/8/28,84.79
2023/8/29,83.88
2023/8/30,85.35
2023/8/31,84.86
2023/9/1,84.37
2023/9/2,#N/A
2023/9/3,#N/A
2023/9/4,83.26
2023/9/5,82.95
2023/9/6,82.79
2023/9/7,82.05
2023/9/8,80.65
2023/9/9,#N/A
2023/9/10,#N/A
2023/9/11,80.8
2023/9/12,80.23
2023/9/13,82.15
2023/9/14,82.23
2023/9/15,81.44
2023/9/16,#N/A
2023/9/17,#N/A
2023/9/18,79.99
2023/9/19,80.36
2023/9/20,81.92
2023/9/21,83.23
2023/9/22,84.56
2023/9/23,#N/A
2023/9/24,#N/A
2023/9/25,84.37
2023/9/26,82.39
2023/9/27,81.79
2023/9/28,82.21
2023/9/29,81.17
2023/9/30,#N/A
2023/10/1,#N/A
2023/10/2,80.3
2023/10/3,79.2
2023/10/4,81.2
2023/10/5,80.04
2023/10/6,79.99
2023/10/7,#N/A
2023/10/8,#N/A
2023/10/9,81.28
2023/10/10,84.34
2023/10/11,83.64
2023/10/12,84.73
2023/10/13,85.45
2023/10/14,#N/A
2023/10/15,#N/A
2023/10/16,82.85
2023/10/17,82.05
2023/10/18,81.37
2023/10/19,81.3
2023/10/20,80.94
2023/10/21,#N/A
2023/10/22,#N/A
2023/10/23,80.04
2023/10/24,80.12
2023/10/25,79.45
2023/10/26,79.18
2023/10/27,78.88
2023/10/28,#N/A
2023/10/29,#N/A
2023/10/30,78.25
2023/10/31,78.88
2023/11/1,78.36
2023/11/2,78.45
2023/11/3,77.47
2023/11/4,#N/A
2023/11/5,#N/A
2023/11/6,75.65
2023/11/7,75.05
2023/11/8,75.51
2023/11/9,77.18
2023/11/10,78.49
2023/11/11,#N/A
2023/11/12,#N/A
2023/11/13,77.28
2023/11/14,78.42
2023/11/15,79.52
2023/11/16,76.81
2023/11/17,76.36
2023/11/18,#N/A
2023/11/19,#N/A
2023/11/20,76.41
2023/11/21,75.18
2023/11/22,74.99
2023/11/23,76.4
2023/11/24,76.4
2023/11/25,#N/A
2023/11/26,#N/A
2023/11/27,73.45
2023/11/28,72.96
2023/11/29,71.02
2023/11/30,70.81
2023/12/1,72.49
2023/12/2,#N/A
2023/12/3,#N/A
2023/12/4,70.37
2023/12/5,68.64
2023/12/6,68.82
2023/12/7,69.65
2023/12/8,68.63
2023/12/9,#N/A
2023/12/10,#N/A
2023/12/11,67.28
2023/12/12,68.21
2023/12/13,68.9
2023/12/14,66.79
2023/12/15,66.35
2023/12/16,#N/A
2023/12/17,#N/A
2023/12/18,69.08
2023/12/19,69.23
2023/12/20,72.92
2023/12/21,75.18
2023/12/22,76.16
2023/12/23,#N/A
2023/12/24,#N/A
2023/12/25,#N/A
2023/12/26,76.16
2023/12/27,77.23
2023/12/28,77.43
2023/12/29,77.55
2023/12/30,#N/A
2023/12/31,#N/A
2024/1/1,#N/A
2024/1/2,73.4
2024/1/3,74.8
2024/1/4,73.24
2024/1/5,73.77
2024/1/6,#N/A
2024/1/7,#N/A
2024/1/8,69.92
2024/1/9,69.47
2024/1/10,67.55
2024/1/11,65.58
2024/1/12,63.55
2024/1/13,#N/A
2024/1/14,#N/A
2024/1/15,64.97
2024/1/16,63.32
2024/1/17,60.91
2024/1/18,60.76
2024/1/19,61.38
2024/1/20,#N/A
2024/1/21,#N/A
2024/1/22,59.83
2024/1/23,60.83
2024/1/24,63.52
2024/1/25,60.99
2024/1/26,61.38
2024/1/27,#N/A
2024/1/28,#N/A
2024/1/29,59.6
2024/1/30,61.54
2024/1/31,62.16
2024/2/1,60.28
2024/2/2,61.42
2024/2/3,#N/A
2024/2/4,#N/A
2024/2/5,60.7
2024/2/6,61.56
2024/2/7,60.42
2024/2/8,58.83
2024/2/9,56.91
2024/2/10,#N/A
2024/2/11,#N/A
2024/2/12,55.05
2024/2/13,54.63
2024/2/14,54.83
2024/2/15,56.07
2024/2/16,55.34
2024/2/17,#N/A
2024/2/18,#N/A
2024/2/19,51.8
2024/2/20,52.56
2024/2/21,52.8
2024/2/22,51.03
2024/2/23,50.52
2024/2/24,#N/A
2024/2/25,#N/A
2024/2/26,52.21
2024/2/27,54.01
2024/2/28,56.07
2024/2/29,54.27
2024/3/1,54.64
2024/3/2,#N/A
2024/3/3,#N/A
2024/3/4,55.28
2024/3/5,58.71
2024/3/6,57.42
2024/3/7,57.32
2024/3/8,56.58
2024/3/9,#N/A
2024/3/10,#N/A
2024/3/11,54.45
2024/3/12,54.78
2024/3/13,54.31
2024/3/14,56.67
2024/3/15,57.57
2024/3/16,#N/A
2024/3/17,#N/A
2024/3/18,59.56
2024/3/19,59.29
2024/3/20,59.08
2024/3/21,57.55
2024/3/22,59.94
2024/3/23,#N/A
2024/3/24,#N/A
2024/3/25,63.34
2024/3/26,60.69
2024/3/27,60.83
2024/3/28,60.2
2024/3/29,#N/A
2024/3/30,#N/A
2024/3/31,#N/A
2024/4/1,60.2
2024/4/2,57.15
2024/4/3,55.89
2024/4/4,56.96
2024/4/5,58.99
2024/4/6,#N/A
2024/4/7,#N/A
2024/4/8,61.88
2024/4/9,62.42
2024/4/10,61.2
2024/4/11,66.27
2024/4/12,69.71
2024/4/13,#N/A
2024/4/14,#N/A
2024/4/15,68.74
2024/4/16,71.7
2024/4/17,68.14
2024/4/18,69.65
2024/4/19,66.99
2024/4/20,#N/A
2024/4/21,#N/A
2024/4/22,64.56
2024/4/23,63.94
2024/4/24,64.75
2024/4/25,66.6
2024/4/26,65.16
2024/4/27,#N/A
2024/4/28,#N/A
2024/4/29,63.79
2024/4/30,66.88
2024/5/1,66.18
2024/5/2,70.79
2024/5/3,70.29
2024/5/4,#N/A
2024/5/5,#N/A
2024/5/6,71.45
2024/5/7,69.28
2024/5/8,69.99
2024/5/9,71.51
2024/5/10,70.19
2024/5/11,#N/A
2024/5/12,#N/A
2024/5/13,68.12
2024/5/14,68.53
2024/5/15,67.78
2024/5/16,68.41
2024/5/17,69
2024/5/18,#N/A
2024/5/19,#N/A
2024/5/20,72.4
2024/5/21,74.66
2024/5/22,74.62
2024/5/23,74.23
2024/5/24,74.04
2024/5/25,#N/A
2024/5/26,#N/A
2024/5/27,74.59
2024/5/28,73.01
2024/5/29,72.31
2024/5/30,73.95
2024/5/31,72.6
2024/6/1,#N/A
2024/6/2,#N/A
2024/6/3,73.05
2024/6/4,70.84
2024/6/5,70.34
2024/6/6,70.62
2024/6/7,69.91
2024/6/8,#N/A
2024/6/9,#N/A
2024/6/10,69.34
2024/6/11,69.18
2024/6/12,69.29
2024/6/13,69.27
2024/6/14,66.87
2024/6/15,#N/A
2024/6/16,#N/A
2024/6/17,66.59
2024/6/18,67.08
2024/6/19,68.85
2024/6/20,67.76
2024/6/21,66.72
2024/6/22,#N/A
2024/6/23,#N/A
2024/6/24,65.97
2024/6/25,66.8
2024/6/26,65.82
2024/6/27,65.59
2024/6/28,66.35
2024/6/29,#N/A
2024/6/30,#N/A
2024/7/1,66.93
2024/7/2,69.53
2024/7/3,69.62
2024/7/4,68.93
2024/7/5,69.23
2024/7/6,#N/A
2024/7/7,#N/A
2024/7/8,67.87
2024/7/9,67.45
2024/7/10,66.84
2024/7/11,67.27
2024/7/12,68.08
2024/7/13,#N/A
2024/7/14,#N/A
2024/7/15,66.54
2024/7/16,66.92
2024/7/17,65.47
2024/7/18,65.35
2024/7/19,65.24
2024/7/20,#N/A
2024/7/21,#N/A
2024/7/22,63.68
2024/7/23,64.66
2024/7/24,67.33
2024/7/25,65.74
2024/7/26,66.79
2024/7/27,#N/A
2024/7/28,#N/A
2024/7/29,67.58
2024/7/30,67.73
2024/7/31,68.3
2024/8/1,70.24
2024/8/2,69.66
2024/8/3,#N/A
2024/8/4,#N/A
2024/8/5,67.86
2024/8/6,69.05
2024/8/7,69.63
2024/8/8,70.13
2024/8/9,69.21
2024/8/10,#N/A
2024/8/11,#N/A
2024/8/12,71.66
2024/8/13,70.31
2024/8/14,70.89
2024/8/15,71.14
2024/8/16,71.55
2024/8/17,#N/A
2024/8/18,#N/A
2024/8/19,72.17
2024/8/20,72.43
2024/8/21,71.51
2024/8/22,70.94
2024/8/23,70.51
2024/8/24,#N/A
2024/8/25,#N/A
2024/8/26,69.89
2024/8/27,70.87
2024/8/28,70.17
2024/8/29,70.47
2024/8/30,69.7
2024/8/31,#N/A
2024/9/1,#N/A
2024/9/2,69.81
2024/9/3,67.56
2024/9/4,66.41
2024/9/5,65.64
2024/9/6,65.93
2024/9/7,#N/A
2024/9/8,#N/A
2024/9/9,65.95
2024/9/10,64.37
2024/9/11,65.85
2024/9/12,64.89
2024/9/13,64.43
2024/9/14,#N/A
2024/9/15,#N/A
2024/9/16,62.67
2024/9/17,63.79
2024/9/18,63.16
2024/9/19,62.28
2024/9/20,62.85
2024/9/21,#N/A
2024/9/22,#N/A
2024/9/23,63.56
2024/9/24,63.34
2024/9/25,64.71
2024/9/26,65.97
2024/9/27,65.78
2024/9/28,#N/A
2024/9/29,#N/A
2024/9/30,65.03
2024/10/1,63.29
2024/10/2,62.28
2024/10/3,62.44
2024/10/4,61.73
2024/10/5,#N/A
2024/10/6,#N/A
2024/10/7,61.45
2024/10/8,59.98
2024/10/9,61.7
2024/10/10,64.67
2024/10/11,64.27
2024/10/12,#N/A
2024/10/13,#N/A
2024/10/14,65.62
2024/10/15,64.76
2024/10/16,62.71
2024/10/17,62.66
2024/10/18,61.97
2024/10/19,#N/A
2024/10/20,#N/A
2024/10/21,61.45
2024/10/22,61.93
2024/10/23,64.55
2024/10/24,66.27
2024/10/25,66.61
2024/10/26,#N/A
2024/10/27,#N/A
2024/10/28,66.05
2024/10/29,67.13
2024/10/30,65.33
2024/10/31,64.43
2024/11/1,63.74
2024/11/2,#N/A
2024/11/3,#N/A
2024/11/4,65.09
2024/11/5,64.17
2024/11/6,63.63
2024/11/7,65.9
2024/11/8,67.86
2024/11/9,#N/A
2024/11/10,#N/A
2024/11/11,67.41
2024/11/12,67.37
2024/11/13,66.15
2024/11/14,68.1
2024/11/15,67.85
2024/11/16,#N/A
2024/11/17,#N/A
2024/11/18,69.34
2024/11/19,67.97
2024/11/20,68.22
2024/11/21,69.83
2024/11/22,69.11
2024/11/23,#N/A
2024/11/24,#N/A
2024/11/25,69.69
2024/11/26,69.23
2024/11/27,68.47
2024/11/28,67.63
2024/11/29,68.4
2024/11/30,#N/A
2024/12/1,#N/A
2024/12/2,68.83
2024/12/3,68.49
2024/12/4,67.86
2024/12/5,67.34
2024/12/6,68.31
2024/12/7,#N/A
2024/12/8,#N/A
2024/12/9,66.37
2024/12/10,68.18
2024/12/11,68.63
2024/12/12,66.1
2024/12/13,64.43
2024/12/14,#N/A
2024/12/15,#N/A
2024/12/16,63.32
2024/12/17,62.58
2024/12/18,63.23
2024/12/19,65.96
2024/12/20,66.47
2024/12/21,#N/A
2024/12/22,#N/A
2024/12/23,67.9
2024/12/24,67.7
2024/12/25,#N/A
2024/12/26,67.7
2024/12/27,69.73
2024/12/28,#N/A
2024/12/29,#N/A
2024/12/30,70.15
2024/12/31,71.14
2025/1/1,#N/A
2025/1/2,73.33
2025/1/3,74.03
2025/1/4,#N/A
2025/1/5,#N/A
2025/1/6,72.47
2025/1/7,72.1
2025/1/8,70.28
2025/1/9,71.56
2025/1/10,72.92
2025/1/11,#N/A
2025/1/12,#N/A
2025/1/13,74.92
2025/1/14,74.94
2025/1/15,75.92
2025/1/16,76.27
2025/1/17,77.18
2025/1/18,#N/A
2025/1/19,#N/A
2025/1/20,77.91
2025/1/21,78.18
2025/1/22,76.87
2025/1/23,78.63
2025/1/24,79.51
2025/1/25,#N/A
2025/1/26,#N/A
2025/1/27,77.22
2025/1/28,78.3
2025/1/29,80.92
2025/1/30,80.66
2025/1/31,81.94
2025/2/1,#N/A
2025/2/2,#N/A
2025/2/3,79.06
2025/2/4,79
2025/2/5,79.26
2025/2/6,80.07
2025/2/7,80.4
2025/2/8,#N/A
2025/2/9,#N/A
2025/2/10,81.05
2025/2/11,80.69
2025/2/12,78.42
2025/2/13,76.22
2025/2/14,77.89
2025/2/15,#N/A
2025/2/16,#N/A
2025/2/17,75.39
2025/2/18,73.94
2025/2/19,72.25
2025/2/20,70.91
2025/2/21,72.16
2025/2/22,#N/A
2025/2/23,#N/A
2025/2/24,71.94
2025/2/25,70.26
2025/2/26,69.56
2025/2/27,71.32
2025/2/28,69.56
2025/3/1,#N/A
2025/3/2,#N/A
2025/3/3,70.12
2025/3/4,67.13
2025/3/5,67.4
2025/3/6,65.93
2025/3/7,67.21
2025/3/8,#N/A
2025/3/9,#N/A
2025/3/10,67.57
2025/3/11,66.85
2025/3/12,68.21
2025/3/13,69.17
2025/3/14,69.56
2025/3/15,#N/A
2025/3/16,#N/A
2025/3/17,68.69
2025/3/18,69.88
2025/3/19,71.96
2025/3/20,71.54
2025/3/21,70.01
2025/3/22,#N/A
2025/3/23,#N/A
2025/3/24,70.08
2025/3/25,69.02
2025/3/26,69.4
2025/3/27,67.18
2025/3/28,67.45
2025/3/29,#N/A
2025/3/30,#N/A
2025/3/31,66.66
2025/4/1,68.65
2025/4/2,67.36
2025/4/3,64.94
2025/4/4,62.8
2025/4/5,#N/A
2025/4/6,#N/A
2025/4/7,61.85
2025/4/8,61.04
2025/4/9,59.97
2025/4/10,61.12
2025/4/11,63.79
2025/4/12,#N/A
2025/4/13,#N/A
2025/4/14,65.44
2025/4/15,65.12
2025/4/16,65.88
2025/4/17,64.83
2025/4/18,#N/A
2025/4/19,#N/A
2025/4/20,#N/A
2025/4/21,64.83
2025/4/22,63.37
2025/4/23,65.85
2025/4/24,65.28
2025/4/25,65.4
2025/4/26,#N/A
2025/4/27,#N/A
2025/4/28,64.28
2025/4/29,63.91
2025/4/30,65.62
2025/5/1,66.08
2025/5/2,67.8
2025/5/3,#N/A
2025/5/4,#N/A
2025/5/5,66.53
2025/5/6,68.29
2025/5/7,70.07
2025/5/8,69.73
2025/5/9,69.4
2025/5/10,#N/A
2025/5/11,#N/A
2025/5/12,72.35
2025/5/13,71.84
2025/5/14,71.27
,
数据来源：Wind,
