国家,美国
2002/9/4,3.193
2002/9/5,3.342
2002/9/6,3.265
2002/9/7,#N/A
2002/9/8,#N/A
2002/9/9,3.399
2002/9/10,3.356
2002/9/11,3.25
2002/9/12,3.329
2002/9/13,3.467
2002/9/14,#N/A
2002/9/15,#N/A
2002/9/16,3.507
2002/9/17,3.679
2002/9/18,3.787
2002/9/19,3.856
2002/9/20,3.758
2002/9/21,#N/A
2002/9/22,#N/A
2002/9/23,3.978
2002/9/24,3.742
2002/9/25,3.494
2002/9/26,3.686
2002/9/27,4.041
2002/9/28,#N/A
2002/9/29,#N/A
2002/9/30,4.138
2002/10/1,4.067
2002/10/2,4.16
2002/10/3,3.724
2002/10/4,3.739
2002/10/5,#N/A
2002/10/6,#N/A
2002/10/7,3.74
2002/10/8,3.862
2002/10/9,3.918
2002/10/10,3.828
2002/10/11,4.146
2002/10/12,#N/A
2002/10/13,#N/A
2002/10/14,4.303
2002/10/15,4.247
2002/10/16,4.227
2002/10/17,4.299
2002/10/18,4.239
2002/10/19,#N/A
2002/10/20,#N/A
2002/10/21,4.157
2002/10/22,4.11
2002/10/23,4.26
2002/10/24,4.133
2002/10/25,4.028
2002/10/26,#N/A
2002/10/27,#N/A
2002/10/28,4.176
2002/10/29,4.126
2002/10/30,4.389
2002/10/31,4.156
2002/11/1,4.06
2002/11/2,#N/A
2002/11/3,#N/A
2002/11/4,3.863
2002/11/5,3.883
2002/11/6,3.854
2002/11/7,3.831
2002/11/8,3.903
2002/11/9,#N/A
2002/11/10,#N/A
2002/11/11,3.778
2002/11/12,3.872
2002/11/13,3.877
2002/11/14,3.869
2002/11/15,3.981
2002/11/16,#N/A
2002/11/17,#N/A
2002/11/18,4.263
2002/11/19,4.261
2002/11/20,4.254
2002/11/21,4.351
2002/11/22,4.26
2002/11/23,#N/A
2002/11/24,#N/A
2002/11/25,4.261
2002/11/26,4.14
2002/11/27,4.2
2002/11/28,#N/A
2002/11/29,#N/A
2002/11/30,#N/A
2002/12/1,#N/A
2002/12/2,4.32
2002/12/3,4.226
2002/12/4,4.298
2002/12/5,4.406
2002/12/6,4.383
2002/12/7,#N/A
2002/12/8,#N/A
2002/12/9,4.359
2002/12/10,4.636
2002/12/11,4.709
2002/12/12,5.089
2002/12/13,5.284
2002/12/14,#N/A
2002/12/15,#N/A
2002/12/16,5.341
2002/12/17,5.24
2002/12/18,5.278
2002/12/19,5.047
2002/12/20,5.183
2002/12/21,#N/A
2002/12/22,#N/A
2002/12/23,5.116
2002/12/24,5.146
2002/12/25,#N/A
2002/12/26,4.962
2002/12/27,4.988
2002/12/28,#N/A
2002/12/29,#N/A
2002/12/30,4.8
2002/12/31,4.789
2003/1/1,#N/A
2003/1/2,5.251
2003/1/3,5.344
2003/1/4,#N/A
2003/1/5,#N/A
2003/1/6,4.935
2003/1/7,5.127
2003/1/8,5.161
2003/1/9,5.304
2003/1/10,5.143
2003/1/11,#N/A
2003/1/12,#N/A
2003/1/13,5.251
2003/1/14,5.107
2003/1/15,5.43
2003/1/16,5.645
2003/1/17,5.536
2003/1/18,#N/A
2003/1/19,#N/A
2003/1/20,#N/A
2003/1/21,5.433
2003/1/22,5.673
2003/1/23,5.458
2003/1/24,5.524
2003/1/25,#N/A
2003/1/26,#N/A
2003/1/27,5.396
2003/1/28,5.444
2003/1/29,5.66
2003/1/30,5.583
2003/1/31,5.605
2003/2/1,#N/A
2003/2/2,#N/A
2003/2/3,5.766
2003/2/4,5.762
2003/2/5,5.644
2003/2/6,5.828
2003/2/7,6.043
2003/2/8,#N/A
2003/2/9,#N/A
2003/2/10,5.852
2003/2/11,5.977
2003/2/12,5.785
2003/2/13,5.74
2003/2/14,5.851
2003/2/15,#N/A
2003/2/16,#N/A
2003/2/17,#N/A
2003/2/18,5.911
2003/2/19,6.134
2003/2/20,6.162
2003/2/21,6.606
2003/2/22,#N/A
2003/2/23,#N/A
2003/2/24,9.137
2003/2/25,9.577
2003/2/26,9.133
2003/2/27,7.485
2003/2/28,8.101
2003/3/1,#N/A
2003/3/2,#N/A
2003/3/3,7.162
2003/3/4,7.041
2003/3/5,7.021
2003/3/6,6.844
2003/3/7,6.993
2003/3/8,#N/A
2003/3/9,#N/A
2003/3/10,6.515
2003/3/11,5.944
2003/3/12,5.865
2003/3/13,5.361
2003/3/14,5.429
2003/3/15,#N/A
2003/3/16,#N/A
2003/3/17,5.507
2003/3/18,5.339
2003/3/19,5.278
2003/3/20,5.306
2003/3/21,5.128
2003/3/22,#N/A
2003/3/23,#N/A
2003/3/24,5.253
2003/3/25,5.077
2003/3/26,5.097
2003/3/27,5.146
2003/3/28,5.146
2003/3/29,#N/A
2003/3/30,#N/A
2003/3/31,5.06
2003/4/1,5.125
2003/4/2,5.065
2003/4/3,4.919
2003/4/4,4.943
2003/4/5,#N/A
2003/4/6,#N/A
2003/4/7,5.134
2003/4/8,5.108
2003/4/9,5.195
2003/4/10,5.419
2003/4/11,5.411
2003/4/12,#N/A
2003/4/13,#N/A
2003/4/14,5.552
2003/4/15,5.653
2003/4/16,5.677
2003/4/17,5.709
2003/4/18,#N/A
2003/4/19,#N/A
2003/4/20,#N/A
2003/4/21,5.713
2003/4/22,5.645
2003/4/23,5.569
2003/4/24,5.474
2003/4/25,5.477
2003/4/26,#N/A
2003/4/27,#N/A
2003/4/28,5.123
2003/4/29,5.236
2003/4/30,5.385
2003/5/1,5.267
2003/5/2,5.255
2003/5/3,#N/A
2003/5/4,#N/A
2003/5/5,5.689
2003/5/6,5.568
2003/5/7,5.66
2003/5/8,5.772
2003/5/9,5.806
2003/5/10,#N/A
2003/5/11,#N/A
2003/5/12,5.983
2003/5/13,6.308
2003/5/14,6.314
2003/5/15,6.131
2003/5/16,6.122
2003/5/17,#N/A
2003/5/18,#N/A
2003/5/19,6.015
2003/5/20,6.056
2003/5/21,6.198
2003/5/22,6.035
2003/5/23,6.119
2003/5/24,#N/A
2003/5/25,#N/A
2003/5/26,#N/A
2003/5/27,5.9
2003/5/28,5.945
2003/5/29,6.066
2003/5/30,6.251
2003/5/31,#N/A
2003/6/1,#N/A
2003/6/2,6.412
2003/6/3,6.36
2003/6/4,6.375
2003/6/5,6.521
2003/6/6,6.51
2003/6/7,#N/A
2003/6/8,#N/A
2003/6/9,6.314
2003/6/10,6.33
2003/6/11,6.213
2003/6/12,5.606
2003/6/13,5.675
2003/6/14,#N/A
2003/6/15,#N/A
2003/6/16,5.706
2003/6/17,5.712
2003/6/18,5.581
2003/6/19,5.941
2003/6/20,5.805
2003/6/21,#N/A
2003/6/22,#N/A
2003/6/23,5.863
2003/6/24,5.697
2003/6/25,5.757
2003/6/26,5.291
2003/6/27,5.362
2003/6/28,#N/A
2003/6/29,#N/A
2003/6/30,5.411
2003/7/1,5.317
2003/7/2,5.199
2003/7/3,5.226
2003/7/4,#N/A
2003/7/5,#N/A
2003/7/6,#N/A
2003/7/7,5.381
2003/7/8,5.503
2003/7/9,5.52
2003/7/10,5.258
2003/7/11,5.154
2003/7/12,#N/A
2003/7/13,#N/A
2003/7/14,5.102
2003/7/15,5.02
2003/7/16,4.934
2003/7/17,5.05
2003/7/18,5.022
2003/7/19,#N/A
2003/7/20,#N/A
2003/7/21,5.107
2003/7/22,4.868
2003/7/23,4.876
2003/7/24,4.731
2003/7/25,4.706
2003/7/26,#N/A
2003/7/27,#N/A
2003/7/28,4.7
2003/7/29,4.693
2003/7/30,4.668
2003/7/31,4.718
2003/8/1,4.874
2003/8/2,#N/A
2003/8/3,#N/A
2003/8/4,4.63
2003/8/5,4.677
2003/8/6,4.745
2003/8/7,5.082
2003/8/8,5.037
2003/8/9,#N/A
2003/8/10,#N/A
2003/8/11,5.129
2003/8/12,5.217
2003/8/13,5.179
2003/8/14,4.891
2003/8/15,4.848
2003/8/16,#N/A
2003/8/17,#N/A
2003/8/18,4.883
2003/8/19,4.964
2003/8/20,5.119
2003/8/21,5.275
2003/8/22,5.28
2003/8/23,#N/A
2003/8/24,#N/A
2003/8/25,5.083
2003/8/26,5.038
2003/8/27,4.927
2003/8/28,4.944
2003/8/29,4.731
2003/8/30,#N/A
2003/8/31,#N/A
2003/9/1,#N/A
2003/9/2,4.639
2003/9/3,4.694
2003/9/4,4.81
2003/9/5,4.771
2003/9/6,#N/A
2003/9/7,#N/A
2003/9/8,4.661
2003/9/9,4.73
2003/9/10,4.968
2003/9/11,4.738
2003/9/12,4.766
2003/9/13,#N/A
2003/9/14,#N/A
2003/9/15,4.685
2003/9/16,4.661
2003/9/17,4.642
2003/9/18,4.471
2003/9/19,4.483
2003/9/20,#N/A
2003/9/21,#N/A
2003/9/22,4.494
2003/9/23,4.511
2003/9/24,4.588
2003/9/25,4.542
2003/9/26,4.43
2003/9/27,#N/A
2003/9/28,#N/A
2003/9/29,4.895
2003/9/30,4.83
2003/10/1,4.677
2003/10/2,4.686
2003/10/3,4.767
2003/10/4,#N/A
2003/10/5,#N/A
2003/10/6,4.904
2003/10/7,5.14
2003/10/8,5.148
2003/10/9,5.494
2003/10/10,5.652
2003/10/11,#N/A
2003/10/12,#N/A
2003/10/13,5.547
2003/10/14,5.475
2003/10/15,5.431
2003/10/16,5.411
2003/10/17,5.036
2003/10/18,#N/A
2003/10/19,#N/A
2003/10/20,4.772
2003/10/21,4.875
2003/10/22,4.924
2003/10/23,4.913
2003/10/24,4.786
2003/10/25,#N/A
2003/10/26,#N/A
2003/10/27,4.512
2003/10/28,4.486
2003/10/29,4.459
2003/10/30,4.71
2003/10/31,4.893
2003/11/1,#N/A
2003/11/2,#N/A
2003/11/3,4.705
2003/11/4,4.727
2003/11/5,4.897
2003/11/6,4.658
2003/11/7,4.706
2003/11/8,#N/A
2003/11/9,#N/A
2003/11/10,4.711
2003/11/11,4.869
2003/11/12,4.739
2003/11/13,4.797
2003/11/14,5.112
2003/11/15,#N/A
2003/11/16,#N/A
2003/11/17,4.764
2003/11/18,4.865
2003/11/19,4.738
2003/11/20,4.618
2003/11/21,4.634
2003/11/22,#N/A
2003/11/23,#N/A
2003/11/24,4.682
2003/11/25,4.86
2003/11/26,4.925
2003/11/27,#N/A
2003/11/28,#N/A
2003/11/29,#N/A
2003/11/30,#N/A
2003/12/1,5.283
2003/12/2,5.579
2003/12/3,5.756
2003/12/4,6.337
2003/12/5,6.135
2003/12/6,#N/A
2003/12/7,#N/A
2003/12/8,6.902
2003/12/9,6.722
2003/12/10,6.711
2003/12/11,6.615
2003/12/12,7.221
2003/12/13,#N/A
2003/12/14,#N/A
2003/12/15,6.954
2003/12/16,6.747
2003/12/17,6.993
2003/12/18,7.122
2003/12/19,6.982
2003/12/20,#N/A
2003/12/21,#N/A
2003/12/22,6.324
2003/12/23,6.143
2003/12/24,6.379
2003/12/25,#N/A
2003/12/26,#N/A
2003/12/27,#N/A
2003/12/28,#N/A
2003/12/29,6.15
2003/12/30,6.6
2003/12/31,6.189
2004/1/1,#N/A
2004/1/2,#N/A
2004/1/3,#N/A
2004/1/4,#N/A
2004/1/5,6.827
2004/1/6,7.082
2004/1/7,6.878
2004/1/8,7.094
2004/1/9,7.287
2004/1/10,#N/A
2004/1/11,#N/A
2004/1/12,6.906
2004/1/13,6.329
2004/1/14,6.387
2004/1/15,5.845
2004/1/16,5.94
2004/1/17,#N/A
2004/1/18,#N/A
2004/1/19,#N/A
2004/1/20,6.291
2004/1/21,6.15
2004/1/22,5.834
2004/1/23,6.059
2004/1/24,#N/A
2004/1/25,#N/A
2004/1/26,5.727
2004/1/27,5.716
2004/1/28,5.775
2004/1/29,5.659
2004/1/30,5.397
2004/1/31,#N/A
2004/2/1,#N/A
2004/2/2,5.574
2004/2/3,5.651
2004/2/4,5.654
2004/2/5,5.4
2004/2/6,5.354
2004/2/7,#N/A
2004/2/8,#N/A
2004/2/9,5.349
2004/2/10,5.404
2004/2/11,5.26
2004/2/12,5.451
2004/2/13,5.536
2004/2/14,#N/A
2004/2/15,#N/A
2004/2/16,#N/A
2004/2/17,5.319
2004/2/18,5.356
2004/2/19,5.235
2004/2/20,5.193
2004/2/21,#N/A
2004/2/22,#N/A
2004/2/23,5.127
2004/2/24,5.077
2004/2/25,5.15
2004/2/26,5.391
2004/2/27,5.416
2004/2/28,#N/A
2004/2/29,#N/A
2004/3/1,5.55
2004/3/2,5.565
2004/3/3,5.375
2004/3/4,5.457
2004/3/5,5.443
2004/3/6,#N/A
2004/3/7,#N/A
2004/3/8,5.393
2004/3/9,5.438
2004/3/10,5.397
2004/3/11,5.643
2004/3/12,5.596
2004/3/13,#N/A
2004/3/14,#N/A
2004/3/15,5.718
2004/3/16,5.688
2004/3/17,5.722
2004/3/18,5.631
2004/3/19,5.582
2004/3/20,#N/A
2004/3/21,#N/A
2004/3/22,5.546
2004/3/23,5.53
2004/3/24,5.429
2004/3/25,5.336
2004/3/26,5.395
2004/3/27,#N/A
2004/3/28,#N/A
2004/3/29,5.365
2004/3/30,5.755
2004/3/31,5.933
2004/4/1,5.765
2004/4/2,5.812
2004/4/3,#N/A
2004/4/4,#N/A
2004/4/5,5.804
2004/4/6,5.809
2004/4/7,5.872
2004/4/8,5.941
2004/4/9,#N/A
2004/4/10,#N/A
2004/4/11,#N/A
2004/4/12,6.009
2004/4/13,5.788
2004/4/14,5.744
2004/4/15,5.734
2004/4/16,5.61
2004/4/17,#N/A
2004/4/18,#N/A
2004/4/19,5.509
2004/4/20,5.553
2004/4/21,5.582
2004/4/22,5.623
2004/4/23,5.571
2004/4/24,#N/A
2004/4/25,#N/A
2004/4/26,5.764
2004/4/27,5.874
2004/4/28,5.935
2004/4/29,5.924
2004/4/30,5.862
2004/5/1,#N/A
2004/5/2,#N/A
2004/5/3,6.231
2004/5/4,6.269
2004/5/5,6.31
2004/5/6,6.219
2004/5/7,6.294
2004/5/8,#N/A
2004/5/9,#N/A
2004/5/10,6.184
2004/5/11,6.386
2004/5/12,6.405
2004/5/13,6.48
2004/5/14,6.401
2004/5/15,#N/A
2004/5/16,#N/A
2004/5/17,6.424
2004/5/18,6.154
2004/5/19,6.455
2004/5/20,6.324
2004/5/21,6.353
2004/5/22,#N/A
2004/5/23,#N/A
2004/5/24,6.705
2004/5/25,6.684
2004/5/26,6.68
2004/5/27,6.573
2004/5/28,6.442
2004/5/29,#N/A
2004/5/30,#N/A
2004/5/31,#N/A
2004/6/1,6.681
2004/6/2,6.519
2004/6/3,6.363
2004/6/4,6.261
2004/6/5,#N/A
2004/6/6,#N/A
2004/6/7,6.207
2004/6/8,6.115
2004/6/9,6.082
2004/6/10,6.176
2004/6/11,#N/A
2004/6/12,#N/A
2004/6/13,#N/A
2004/6/14,6.244
2004/6/15,6.304
2004/6/16,6.489
2004/6/17,6.582
2004/6/18,6.52
2004/6/19,#N/A
2004/6/20,#N/A
2004/6/21,6.339
2004/6/22,6.412
2004/6/23,6.415
2004/6/24,6.485
2004/6/25,6.353
2004/6/26,#N/A
2004/6/27,#N/A
2004/6/28,6.141
2004/6/29,6.118
2004/6/30,6.155
2004/7/1,6.217
2004/7/2,6.148
2004/7/3,#N/A
2004/7/4,#N/A
2004/7/5,#N/A
2004/7/6,6.424
2004/7/7,6.37
2004/7/8,6.185
2004/7/9,6.141
2004/7/10,#N/A
2004/7/11,#N/A
2004/7/12,5.857
2004/7/13,5.905
2004/7/14,5.977
2004/7/15,5.846
2004/7/16,5.887
2004/7/17,#N/A
2004/7/18,#N/A
2004/7/19,5.818
2004/7/20,5.837
2004/7/21,5.931
2004/7/22,6.152
2004/7/23,6.134
2004/7/24,#N/A
2004/7/25,#N/A
2004/7/26,5.957
2004/7/27,5.989
2004/7/28,6.048
2004/7/29,6.18
2004/7/30,6.112
2004/7/31,#N/A
2004/8/1,#N/A
2004/8/2,5.813
2004/8/3,5.816
2004/8/4,5.661
2004/8/5,5.712
2004/8/6,5.588
2004/8/7,#N/A
2004/8/8,#N/A
2004/8/9,5.693
2004/8/10,5.791
2004/8/11,5.614
2004/8/12,5.442
2004/8/13,5.533
2004/8/14,#N/A
2004/8/15,#N/A
2004/8/16,5.378
2004/8/17,5.373
2004/8/18,5.382
2004/8/19,5.507
2004/8/20,5.552
2004/8/21,#N/A
2004/8/22,#N/A
2004/8/23,5.31
2004/8/24,5.338
2004/8/25,5.298
2004/8/26,5.189
2004/8/27,5.082
2004/8/28,#N/A
2004/8/29,#N/A
2004/8/30,5.234
2004/8/31,5.074
2004/9/1,4.965
2004/9/2,4.767
2004/9/3,4.675
2004/9/4,#N/A
2004/9/5,#N/A
2004/9/6,#N/A
2004/9/7,4.79
2004/9/8,4.631
2004/9/9,4.658
2004/9/10,4.57
2004/9/11,#N/A
2004/9/12,#N/A
2004/9/13,4.85
2004/9/14,4.928
2004/9/15,4.824
2004/9/16,4.719
2004/9/17,5.108
2004/9/18,#N/A
2004/9/19,#N/A
2004/9/20,5.249
2004/9/21,5.608
2004/9/22,5.629
2004/9/23,5.564
2004/9/24,5.392
2004/9/25,#N/A
2004/9/26,#N/A
2004/9/27,5.262
2004/9/28,5.723
2004/9/29,6.911
2004/9/30,6.795
2004/10/1,6.772
2004/10/2,#N/A
2004/10/3,#N/A
2004/10/4,6.725
2004/10/5,7.164
2004/10/6,7.045
2004/10/7,7.255
2004/10/8,7.163
2004/10/9,#N/A
2004/10/10,#N/A
2004/10/11,6.993
2004/10/12,6.636
2004/10/13,6.851
2004/10/14,6.803
2004/10/15,6.709
2004/10/16,#N/A
2004/10/17,#N/A
2004/10/18,6.806
2004/10/19,7.123
2004/10/20,7.623
2004/10/21,7.697
2004/10/22,8.105
2004/10/23,#N/A
2004/10/24,#N/A
2004/10/25,7.89
2004/10/26,8.402
2004/10/27,7.626
2004/10/28,8.684
2004/10/29,8.725
2004/10/30,#N/A
2004/10/31,#N/A
2004/11/1,8.72
2004/11/2,8.567
2004/11/3,8.752
2004/11/4,8.199
2004/11/5,7.954
2004/11/6,#N/A
2004/11/7,#N/A
2004/11/8,7.6
2004/11/9,7.471
2004/11/10,7.678
2004/11/11,7.236
2004/11/12,7.176
2004/11/13,#N/A
2004/11/14,#N/A
2004/11/15,7.436
2004/11/16,7.124
2004/11/17,7.283
2004/11/18,6.873
2004/11/19,7.115
2004/11/20,#N/A
2004/11/21,#N/A
2004/11/22,6.762
2004/11/23,6.793
2004/11/24,7.976
2004/11/25,#N/A
2004/11/26,#N/A
2004/11/27,#N/A
2004/11/28,#N/A
2004/11/29,7.837
2004/11/30,7.62
2004/12/1,7.413
2004/12/2,6.811
2004/12/3,6.796
2004/12/4,#N/A
2004/12/5,#N/A
2004/12/6,6.923
2004/12/7,6.621
2004/12/8,6.683
2004/12/9,6.886
2004/12/10,6.843
2004/12/11,#N/A
2004/12/12,#N/A
2004/12/13,7.166
2004/12/14,7.333
2004/12/15,7.236
2004/12/16,7
2004/12/17,7.457
2004/12/18,#N/A
2004/12/19,#N/A
2004/12/20,6.952
2004/12/21,6.856
2004/12/22,6.82
2004/12/23,6.668
2004/12/24,#N/A
2004/12/25,#N/A
2004/12/26,#N/A
2004/12/27,6.16
2004/12/28,6.213
2004/12/29,6.402
2004/12/30,6.149
2004/12/31,#N/A
2005/1/1,#N/A
2005/1/2,#N/A
2005/1/3,5.79
2005/1/4,5.902
2005/1/5,5.833
2005/1/6,6.049
2005/1/7,6.001
2005/1/8,#N/A
2005/1/9,#N/A
2005/1/10,6.159
2005/1/11,6.095
2005/1/12,5.943
2005/1/13,6.445
2005/1/14,6.395
2005/1/15,#N/A
2005/1/16,#N/A
2005/1/17,#N/A
2005/1/18,6.137
2005/1/19,6.293
2005/1/20,6.308
2005/1/21,6.24
2005/1/22,#N/A
2005/1/23,#N/A
2005/1/24,6.476
2005/1/25,6.403
2005/1/26,6.388
2005/1/27,6.288
2005/1/28,6.259
2005/1/29,#N/A
2005/1/30,#N/A
2005/1/31,6.321
2005/2/1,6.316
2005/2/2,6.376
2005/2/3,6.149
2005/2/4,6.096
2005/2/5,#N/A
2005/2/6,#N/A
2005/2/7,5.969
2005/2/8,6.164
2005/2/9,6.165
2005/2/10,6.16
2005/2/11,6.093
2005/2/12,#N/A
2005/2/13,#N/A
2005/2/14,6.093
2005/2/15,6.175
2005/2/16,6.109
2005/2/17,5.923
2005/2/18,5.908
2005/2/19,#N/A
2005/2/20,#N/A
2005/2/21,#N/A
2005/2/22,6.103
2005/2/23,6.311
2005/2/24,6.304
2005/2/25,6.715
2005/2/26,#N/A
2005/2/27,#N/A
2005/2/28,6.73
2005/3/1,6.68
2005/3/2,6.717
2005/3/3,6.657
2005/3/4,6.744
2005/3/5,#N/A
2005/3/6,#N/A
2005/3/7,6.714
2005/3/8,6.847
2005/3/9,6.88
2005/3/10,6.768
2005/3/11,6.772
2005/3/12,#N/A
2005/3/13,#N/A
2005/3/14,7.138
2005/3/15,7.179
2005/3/16,7.192
2005/3/17,7.238
2005/3/18,7.273
2005/3/19,#N/A
2005/3/20,#N/A
2005/3/21,7.318
2005/3/22,7.248
2005/3/23,7.138
2005/3/24,7.062
2005/3/25,#N/A
2005/3/26,#N/A
2005/3/27,#N/A
2005/3/28,6.999
2005/3/29,7.323
2005/3/30,7.46
2005/3/31,7.653
2005/4/1,7.749
2005/4/2,#N/A
2005/4/3,#N/A
2005/4/4,7.594
2005/4/5,7.572
2005/4/6,7.558
2005/4/7,7.366
2005/4/8,7.242
2005/4/9,#N/A
2005/4/10,#N/A
2005/4/11,7.309
2005/4/12,7.094
2005/4/13,6.978
2005/4/14,7.069
2005/4/15,6.997
2005/4/16,#N/A
2005/4/17,#N/A
2005/4/18,6.95
2005/4/19,7.045
2005/4/20,7.057
2005/4/21,7.032
2005/4/22,7.195
2005/4/23,#N/A
2005/4/24,#N/A
2005/4/25,7.153
2005/4/26,7.12
2005/4/27,6.748
2005/4/28,6.748
2005/4/29,6.585
2005/4/30,#N/A
2005/5/1,#N/A
2005/5/2,6.697
2005/5/3,6.515
2005/5/4,6.63
2005/5/5,6.691
2005/5/6,6.621
2005/5/7,#N/A
2005/5/8,#N/A
2005/5/9,6.674
2005/5/10,6.694
2005/5/11,6.683
2005/5/12,6.511
2005/5/13,6.536
2005/5/14,#N/A
2005/5/15,#N/A
2005/5/16,6.446
2005/5/17,6.476
2005/5/18,6.392
2005/5/19,6.357
2005/5/20,6.343
2005/5/21,#N/A
2005/5/22,#N/A
2005/5/23,6.407
2005/5/24,6.349
2005/5/25,6.315
2005/5/26,6.123
2005/5/27,6.37
2005/5/28,#N/A
2005/5/29,#N/A
2005/5/30,#N/A
2005/5/31,6.379
2005/6/1,6.789
2005/6/2,6.819
2005/6/3,6.88
2005/6/4,#N/A
2005/6/5,#N/A
2005/6/6,7.122
2005/6/7,7.127
2005/6/8,7
2005/6/9,7.045
2005/6/10,6.932
2005/6/11,#N/A
2005/6/12,#N/A
2005/6/13,7.26
2005/6/14,7.228
2005/6/15,7.441
2005/6/16,7.613
2005/6/17,7.69
2005/6/18,#N/A
2005/6/19,#N/A
2005/6/20,7.67
2005/6/21,7.474
2005/6/22,7.442
2005/6/23,7.473
2005/6/24,7.36
2005/6/25,#N/A
2005/6/26,#N/A
2005/6/27,7.138
2005/6/28,6.976
2005/6/29,7.087
2005/6/30,6.981
2005/7/1,7.171
2005/7/2,#N/A
2005/7/3,#N/A
2005/7/4,#N/A
2005/7/5,7.475
2005/7/6,7.688
2005/7/7,7.398
2005/7/8,7.472
2005/7/9,#N/A
2005/7/10,#N/A
2005/7/11,7.495
2005/7/12,7.885
2005/7/13,7.9
2005/7/14,7.844
2005/7/15,7.849
2005/7/16,#N/A
2005/7/17,#N/A
2005/7/18,7.652
2005/7/19,7.586
2005/7/20,7.55
2005/7/21,7.3
2005/7/22,7.384
2005/7/23,#N/A
2005/7/24,#N/A
2005/7/25,7.284
2005/7/26,7.425
2005/7/27,7.647
2005/7/28,7.694
2005/7/29,7.885
2005/7/30,#N/A
2005/7/31,#N/A
2005/8/1,8.154
2005/8/2,8.378
2005/8/3,8.351
2005/8/4,8.471
2005/8/5,8.7
2005/8/6,#N/A
2005/8/7,#N/A
2005/8/8,8.684
2005/8/9,8.649
2005/8/10,9.071
2005/8/11,9.301
2005/8/12,9.588
2005/8/13,#N/A
2005/8/14,#N/A
2005/8/15,9.54
2005/8/16,9.752
2005/8/17,9.391
2005/8/18,8.928
2005/8/19,9.111
2005/8/20,#N/A
2005/8/21,#N/A
2005/8/22,9.564
2005/8/23,9.683
2005/8/24,9.984
2005/8/25,9.77
2005/8/26,9.792
2005/8/27,#N/A
2005/8/28,#N/A
2005/8/29,10.847
2005/8/30,11.659
2005/8/31,11.472
2005/9/1,11.757
2005/9/2,11.691
2005/9/3,#N/A
2005/9/4,#N/A
2005/9/5,#N/A
2005/9/6,11.657
2005/9/7,11.201
2005/9/8,11.347
2005/9/9,11.263
2005/9/10,#N/A
2005/9/11,#N/A
2005/9/12,11.031
2005/9/13,10.763
2005/9/14,11.166
2005/9/15,11.336
2005/9/16,11.144
2005/9/17,#N/A
2005/9/18,#N/A
2005/9/19,12.663
2005/9/20,12.492
2005/9/21,12.594
2005/9/22,12.79
2005/9/23,12.324
2005/9/24,#N/A
2005/9/25,#N/A
2005/9/26,12.44
2005/9/27,12.656
2005/9/28,13.907
2005/9/29,14.196
2005/9/30,13.921
2005/10/1,#N/A
2005/10/2,#N/A
2005/10/3,14.017
2005/10/4,14.224
2005/10/5,14.183
2005/10/6,13.375
2005/10/7,13.226
2005/10/8,#N/A
2005/10/9,#N/A
2005/10/10,12.975
2005/10/11,13.519
2005/10/12,13.524
2005/10/13,13.103
2005/10/14,13.219
2005/10/15,#N/A
2005/10/16,#N/A
2005/10/17,13.887
2005/10/18,13.421
2005/10/19,13.549
2005/10/20,12.977
2005/10/21,12.872
2005/10/22,#N/A
2005/10/23,#N/A
2005/10/24,13.004
2005/10/25,14.338
2005/10/26,14.04
2005/10/27,13.832
2005/10/28,13.055
2005/10/29,#N/A
2005/10/30,#N/A
2005/10/31,12.205
2005/11/1,11.86
2005/11/2,11.604
2005/11/3,11.689
2005/11/4,11.415
2005/11/5,#N/A
2005/11/6,#N/A
2005/11/7,11.873
2005/11/8,11.793
2005/11/9,11.669
2005/11/10,11.38
2005/11/11,11.712
2005/11/12,#N/A
2005/11/13,#N/A
2005/11/14,11.607
2005/11/15,11.563
2005/11/16,12.329
2005/11/17,11.942
2005/11/18,11.414
2005/11/19,#N/A
2005/11/20,#N/A
2005/11/21,11.331
2005/11/22,11.614
2005/11/23,11.62
2005/11/24,#N/A
2005/11/25,#N/A
2005/11/26,#N/A
2005/11/27,#N/A
2005/11/28,11.18
2005/11/29,11.736
2005/11/30,12.587
2005/12/1,13.027
2005/12/2,13.931
2005/12/3,#N/A
2005/12/4,#N/A
2005/12/5,13.66
2005/12/6,13.489
2005/12/7,13.7
2005/12/8,14.994
2005/12/9,14.312
2005/12/10,#N/A
2005/12/11,#N/A
2005/12/12,14.841
2005/12/13,15.378
2005/12/14,14.679
2005/12/15,13.781
2005/12/16,13.633
2005/12/17,#N/A
2005/12/18,#N/A
2005/12/19,14.043
2005/12/20,14.08
2005/12/21,14.271
2005/12/22,12.923
2005/12/23,12.283
2005/12/24,#N/A
2005/12/25,#N/A
2005/12/26,#N/A
2005/12/27,11.022
2005/12/28,11.431
2005/12/29,11.223
2005/12/30,11.225
2005/12/31,#N/A
2006/1/1,#N/A
2006/1/2,#N/A
2006/1/3,10.626
2006/1/4,10.197
2006/1/5,9.499
2006/1/6,9.632
2006/1/7,#N/A
2006/1/8,#N/A
2006/1/9,9.36
2006/1/10,9.336
2006/1/11,9.238
2006/1/12,8.943
2006/1/13,8.791
2006/1/14,#N/A
2006/1/15,#N/A
2006/1/16,#N/A
2006/1/17,9.168
2006/1/18,8.694
2006/1/19,8.905
2006/1/20,9.28
2006/1/21,#N/A
